"dealership_id","vin","mileage","is_new","stock_number","dealer_year","dealer_make","dealer_model","dealer_trim","dealer_model_number","dealer_msrp","dealer_invoice","dealer_body","dealer_inventory_entry_date","dealer_exterior_color_description","dealer_interior_color_description","dealer_exterior_color_code","dealer_interior_color_code","dealer_transmission_name","dealer_transmission_type","dealer_installed_option_codes","dealer_installed_option_descriptions","dealer_additional_specs","dealer_doors","dealer_drive_type","dealer_images","dealer_certified"
dealership2,"1FM5K7D80KGA16049","4",True,"50854","2019",Ford,Explorer,XLT,K7D,"35395","33902",,2021-10-31,Magnetic,Ebony Black,,,"6-Speed Automatic",,,Equipment Group 200A|3.39 Non-Limited-Slip Axle Ratio|Unique Cloth Bucket Seats|ActiveX Seating Material Heated Front Bucket Seats|AM/FM Stereo|Front License Plate Bracket|SYNC Communication & Entertainment System|AM/FM radio: SiriusXM|Exterior Parking Camera Rear|Smart device integration: AppLink|Emergency communication system: 911 Assist|4-Wheel Disc Brakes|6 Speakers|Air Conditioning|Electronic Stability Control|Front Bucket Seats|Front Center Armrest|Rear Parking Sensors|Spoiler|Tachometer|3rd row seats: split-bench|ABS brakes|Alloy wheels|Brake assist|Bumpers: body-color|Delay-off headlights|Driver door bin|Driver vanity mirror|Dual front impact airbags|Dual front side impact airbags|Four wheel independent suspension|Front anti-roll bar|Front reading lights|Fully automatic headlights|Heated door mirrors|Illuminated entry|Knee airbag|Leather steering wheel|Low tire pressure warning|Occupant sensing airbag|Outside temperature display|Overhead airbag|Overhead console|Panic alarm|Passenger door bin|Passenger vanity mirror|Power door mirrors|Power driver seat|Power passenger seat|Power steering|Power windows|Rear air conditioning|Rear anti-roll bar|Rear reading lights|Rear seat center armrest|Rear window defroster|Rear window wiper|Remote keyless entry|Roof rack: rails only|Security system|Speed control|Speed-sensing steering|Split folding rear seat|Steering wheel mounted audio controls|Telescoping steering wheel|Tilt steering wheel|Traction control|Trip computer|Variably intermittent wipers|Speed-Sensitive Wipers|Compass,,,,,
dealership2,"1FM5K7F82KGA42410","3",True,"50855","2019",Ford,Explorer,Limited,K7F,"45520","43559",,2021-10-31,White Metallic,Ebony Black,,,"6-Speed Automatic",,,"Equipment Group 300A|3.39 Non-Limited-Slip Axle Ratio|20"" Polished Aluminum Wheels|Wheels: 20"" Premium Luster Nickel-Painted Aluminum|Perforated Leather Heated/Cooled Bucket Seats|Radio: Sony Audio System|Class III Trailer Tow Package|Front License Plate Bracket|SYNC 3 Communications & Entertainment System|12 Speakers|4-Wheel Disc Brakes|Air Conditioning|Electronic Stability Control|Front Bucket Seats|Front Center Armrest|Navigation System|Power Liftgate|Spoiler|Tachometer|3rd row seats: split-bench|ABS brakes|Auto tilt-away steering wheel|Automatic temperature control|Brake assist|Bumpers: body-color|Delay-off headlights|Driver door bin|Driver vanity mirror|Dual front impact airbags|Dual front side impact airbags|Four wheel independent suspension|Front anti-roll bar|Front dual zone A/C|Front fog lights|Front reading lights|Fully automatic headlights|Garage door transmitter|Heated door mirrors|Heated front seats|Heated rear seats|Heated steering wheel|Illuminated entry|Knee airbag|Leather steering wheel|Low tire pressure warning|Memory seat|Occupant sensing airbag|Outside temperature display|Overhead airbag|Overhead console|Panic alarm|Passenger door bin|Passenger vanity mirror|Power door mirrors|Power driver seat|Power passenger seat|Power steering|Power windows|Radio data system|Rear air conditioning|Rear anti-roll bar|Rear reading lights|Rear seat center armrest|Rear window defroster|Rear window wiper|Remote keyless entry|Roof rack: rails only|Security system|Speed control|Speed-sensing steering|Split folding rear seat|Steering wheel memory|Steering wheel mounted audio controls|Telescoping steering wheel|Tilt steering wheel|Traction control|Trip computer|Turn signal indicator mirrors|Variably intermittent wipers|Ventilated front seats|Auto-dimming Rear-View mirror|Speed-Sensitive Wipers|Compass|AM/FM radio: SiriusXM|Premium audio system: Sony|Exterior Parking Camera Rear|Rear collision: Cross Traffic Alert warning|Emergency communication system: 911 Assist|Blind spot sensor: Ford Co-Pilot360 - Blind Spot Information System (BLIS) warning",,,,"http://vehicle-photos-published.vauto.com/54/81/e4/51-1a04-43f9-b669-9c6f134b55bd/image-1.jpg,http://vehicle-photos-published.vauto.com/54/81/e4/51-1a04-43f9-b669-9c6f134b55bd/image-2.jpg,http://vehicle-photos-published.vauto.com/54/81/e4/51-1a04-43f9-b669-9c6f134b55bd/image-3.jpg,http://vehicle-photos-published.vauto.com/54/81/e4/51-1a04-43f9-b669-9c6f134b55bd/image-4.jpg,http://vehicle-photos-published.vauto.com/54/81/e4/51-1a04-43f9-b669-9c6f134b55bd/image-5.jpg,http://vehicle-photos-published.vauto.com/54/81/e4/51-1a04-43f9-b669-9c6f134b55bd/image-6.jpg,http://vehicle-photos-published.vauto.com/54/81/e4/51-1a04-43f9-b669-9c6f134b55bd/image-7.jpg,http://vehicle-photos-published.vauto.com/54/81/e4/51-1a04-43f9-b669-9c6f134b55bd/image-8.jpg,http://vehicle-photos-published.vauto.com/54/81/e4/51-1a04-43f9-b669-9c6f134b55bd/image-9.jpg,http://vehicle-photos-published.vauto.com/54/81/e4/51-1a04-43f9-b669-9c6f134b55bd/image-10.jpg,http://vehicle-photos-published.vauto.com/54/81/e4/51-1a04-43f9-b669-9c6f134b55bd/image-11.jpg,http://vehicle-photos-published.vauto.com/54/81/e4/51-1a04-43f9-b669-9c6f134b55bd/image-12.jpg,http://vehicle-photos-published.vauto.com/54/81/e4/51-1a04-43f9-b669-9c6f134b55bd/image-13.jpg,http://vehicle-photos-published.vauto.com/54/81/e4/51-1a04-43f9-b669-9c6f134b55bd/image-14.jpg,http://vehicle-photos-published.vauto.com/54/81/e4/51-1a04-43f9-b669-9c6f134b55bd/image-15.jpg,http://vehicle-photos-published.vauto.com/54/81/e4/51-1a04-43f9-b669-9c6f134b55bd/image-16.jpg,http://vehicle-photos-published.vauto.com/54/81/e4/51-1a04-43f9-b669-9c6f134b55bd/image-17.jpg,http://vehicle-photos-published.vauto.com/54/81/e4/51-1a04-43f9-b669-9c6f134b55bd/image-18.jpg,http://vehicle-photos-published.vauto.com/54/81/e4/51-1a04-43f9-b669-9c6f134b55bd/image-19.jpg,http://vehicle-photos-published.vauto.com/54/81/e4/51-1a04-43f9-b669-9c6f134b55bd/image-20.jpg,http://vehicle-photos-published.vauto.com/54/81/e4/51-1a04-43f9-b669-9c6f134b55bd/image-21.jpg,http://vehicle-photos-published.vauto.com/54/81/e4/51-1a04-43f9-b669-9c6f134b55bd/image-22.jpg,http://vehicle-photos-published.vauto.com/54/81/e4/51-1a04-43f9-b669-9c6f134b55bd/image-23.jpg,http://vehicle-photos-published.vauto.com/54/81/e4/51-1a04-43f9-b669-9c6f134b55bd/image-24.jpg,http://vehicle-photos-published.vauto.com/54/81/e4/51-1a04-43f9-b669-9c6f134b55bd/image-25.jpg,http://vehicle-photos-published.vauto.com/54/81/e4/51-1a04-43f9-b669-9c6f134b55bd/image-26.jpg,http://vehicle-photos-published.vauto.com/54/81/e4/51-1a04-43f9-b669-9c6f134b55bd/image-27.jpg,http://vehicle-photos-published.vauto.com/54/81/e4/51-1a04-43f9-b669-9c6f134b55bd/image-28.jpg",
dealership2,"1FM5K8D85KGA10236","4",True,"50853","2019",Ford,Explorer,XLT,K8D,"38115","36494",,2021-10-31,Magnetic,Ebony Black,,,"6-Speed Automatic",,,"Equipment Group 200A|3.65 Non-Limited Slip Axle Ratio|Wheels: 18"" 5-Split-Spoke Sparkle Silver-Painted|Unique Cloth Bucket Seats|ActiveX Seating Material Heated Front Bucket Seats|AM/FM Stereo|Class III Trailer Tow Package|Front License Plate Bracket|SYNC Communication & Entertainment System|AM/FM radio: SiriusXM|Exterior Parking Camera Rear|Smart device integration: AppLink|Emergency communication system: 911 Assist|4-Wheel Disc Brakes|6 Speakers|Air Conditioning|Electronic Stability Control|Front Bucket Seats|Front Center Armrest|Rear Parking Sensors|Spoiler|Tachometer|3rd row seats: split-bench|ABS brakes|Alloy wheels|Brake assist|Bumpers: body-color|Delay-off headlights|Driver door bin|Driver vanity mirror|Dual front impact airbags|Dual front side impact airbags|Four wheel independent suspension|Front anti-roll bar|Front reading lights|Fully automatic headlights|Heated door mirrors|Illuminated entry|Knee airbag|Leather steering wheel|Low tire pressure warning|Occupant sensing airbag|Outside temperature display|Overhead airbag|Overhead console|Panic alarm|Passenger door bin|Passenger vanity mirror|Power door mirrors|Power driver seat|Power passenger seat|Power steering|Power windows|Rear air conditioning|Rear anti-roll bar|Rear reading lights|Rear seat center armrest|Rear window defroster|Rear window wiper|Remote keyless entry|Roof rack: rails only|Security system|Speed control|Speed-sensing steering|Split folding rear seat|Steering wheel mounted audio controls|Telescoping steering wheel|Tilt steering wheel|Traction control|Trip computer|Variably intermittent wipers|Speed-Sensitive Wipers|Compass",,,,"http://vehicle-photos-published.vauto.com/c6/8e/cd/6e-8647-4cd8-ab71-f0c5bea997d6/image-1.jpg,http://vehicle-photos-published.vauto.com/c6/8e/cd/6e-8647-4cd8-ab71-f0c5bea997d6/image-2.jpg,http://vehicle-photos-published.vauto.com/c6/8e/cd/6e-8647-4cd8-ab71-f0c5bea997d6/image-3.jpg,http://vehicle-photos-published.vauto.com/c6/8e/cd/6e-8647-4cd8-ab71-f0c5bea997d6/image-4.jpg,http://vehicle-photos-published.vauto.com/c6/8e/cd/6e-8647-4cd8-ab71-f0c5bea997d6/image-5.jpg,http://vehicle-photos-published.vauto.com/c6/8e/cd/6e-8647-4cd8-ab71-f0c5bea997d6/image-6.jpg,http://vehicle-photos-published.vauto.com/c6/8e/cd/6e-8647-4cd8-ab71-f0c5bea997d6/image-7.jpg,http://vehicle-photos-published.vauto.com/c6/8e/cd/6e-8647-4cd8-ab71-f0c5bea997d6/image-8.jpg,http://vehicle-photos-published.vauto.com/c6/8e/cd/6e-8647-4cd8-ab71-f0c5bea997d6/image-9.jpg,http://vehicle-photos-published.vauto.com/c6/8e/cd/6e-8647-4cd8-ab71-f0c5bea997d6/image-10.jpg,http://vehicle-photos-published.vauto.com/c6/8e/cd/6e-8647-4cd8-ab71-f0c5bea997d6/image-11.jpg,http://vehicle-photos-published.vauto.com/c6/8e/cd/6e-8647-4cd8-ab71-f0c5bea997d6/image-12.jpg,http://vehicle-photos-published.vauto.com/c6/8e/cd/6e-8647-4cd8-ab71-f0c5bea997d6/image-13.jpg,http://vehicle-photos-published.vauto.com/c6/8e/cd/6e-8647-4cd8-ab71-f0c5bea997d6/image-14.jpg,http://vehicle-photos-published.vauto.com/c6/8e/cd/6e-8647-4cd8-ab71-f0c5bea997d6/image-15.jpg,http://vehicle-photos-published.vauto.com/c6/8e/cd/6e-8647-4cd8-ab71-f0c5bea997d6/image-16.jpg,http://vehicle-photos-published.vauto.com/c6/8e/cd/6e-8647-4cd8-ab71-f0c5bea997d6/image-17.jpg,http://vehicle-photos-published.vauto.com/c6/8e/cd/6e-8647-4cd8-ab71-f0c5bea997d6/image-18.jpg,http://vehicle-photos-published.vauto.com/c6/8e/cd/6e-8647-4cd8-ab71-f0c5bea997d6/image-19.jpg,http://vehicle-photos-published.vauto.com/c6/8e/cd/6e-8647-4cd8-ab71-f0c5bea997d6/image-20.jpg,http://vehicle-photos-published.vauto.com/c6/8e/cd/6e-8647-4cd8-ab71-f0c5bea997d6/image-21.jpg,http://vehicle-photos-published.vauto.com/c6/8e/cd/6e-8647-4cd8-ab71-f0c5bea997d6/image-22.jpg",
dealership2,"3FA6P0HD1KR115583","9",True,"26980","2019",Ford,Fusion,SE,P0H,"26110","24778",,2021-10-31,Blue Metallic,Light Putty,,,"6-Speed Automatic",,,"Equipment Group 151A|Wheels: 17"" Sparkle Silver-Painted Aluminum|Cloth Front Bucket Seats|Cloth/Vinyl Bolster Seats|Radio: AM/FM/MP3 Stereo|Front License Plate Bracket|P0H03 - SE Appearance|Auto Stop-Start Technology|Fusion SE Appearance Package|LED Signature Lighting|SiriusXM Radio|Rear Spoiler|Leather-Wrapped Steering Wheel|SYNC 3 Communications & Entertainment System|4-Wheel Disc Brakes|6 Speakers|Air Conditioning|Electronic Stability Control|Front Bucket Seats|Front Center Armrest|Rear Parking Sensors|Tachometer|ABS brakes|Automatic temperature control|Brake assist|Bumpers: body-color|Delay-off headlights|Driver door bin|Driver vanity mirror|Dual front impact airbags|Dual front side impact airbags|Four wheel independent suspension|Front anti-roll bar|Front dual zone A/C|Front reading lights|Fully automatic headlights|Illuminated entry|Knee airbag|Low tire pressure warning|Occupant sensing airbag|Outside temperature display|Overhead airbag|Overhead console|Panic alarm|Passenger door bin|Passenger vanity mirror|Power door mirrors|Power driver seat|Power passenger seat|Power steering|Power windows|Radio data system|Rain sensing wipers|Rear anti-roll bar|Rear reading lights|Rear seat center armrest|Rear window defroster|Remote keyless entry|Security system|Speed control|Speed-sensing steering|Split folding rear seat|Steering wheel mounted audio controls|Telescoping steering wheel|Tilt steering wheel|Traction control|Trip computer|Turn signal indicator mirrors|Variably intermittent wipers|Auto-dimming Rear-View mirror|Lane Departure Warning System|Speed-Sensitive Wipers|Compass|AM/FM radio: SiriusXM|Exterior Parking Camera Rear|Auto High-beam Headlights|Emergency communication system: 911 Assist|Forward collision: Ford Co-Pilot360 - Automatic Emergency Braking mitigation|Blind spot sensor: Ford Co-Pilot360 - Blind Spot Information System (BLIS) warning",,,,"http://vehicle-photos-published.vauto.com/6f/52/a8/ee-cfe9-4f83-a649-ed8c23974407/image-1.jpg,http://vehicle-photos-published.vauto.com/6f/52/a8/ee-cfe9-4f83-a649-ed8c23974407/image-2.jpg,http://vehicle-photos-published.vauto.com/6f/52/a8/ee-cfe9-4f83-a649-ed8c23974407/image-3.jpg,http://vehicle-photos-published.vauto.com/6f/52/a8/ee-cfe9-4f83-a649-ed8c23974407/image-4.jpg,http://vehicle-photos-published.vauto.com/6f/52/a8/ee-cfe9-4f83-a649-ed8c23974407/image-5.jpg,http://vehicle-photos-published.vauto.com/6f/52/a8/ee-cfe9-4f83-a649-ed8c23974407/image-6.jpg,http://vehicle-photos-published.vauto.com/6f/52/a8/ee-cfe9-4f83-a649-ed8c23974407/image-7.jpg,http://vehicle-photos-published.vauto.com/6f/52/a8/ee-cfe9-4f83-a649-ed8c23974407/image-8.jpg,http://vehicle-photos-published.vauto.com/6f/52/a8/ee-cfe9-4f83-a649-ed8c23974407/image-9.jpg,http://vehicle-photos-published.vauto.com/6f/52/a8/ee-cfe9-4f83-a649-ed8c23974407/image-10.jpg,http://vehicle-photos-published.vauto.com/6f/52/a8/ee-cfe9-4f83-a649-ed8c23974407/image-11.jpg,http://vehicle-photos-published.vauto.com/6f/52/a8/ee-cfe9-4f83-a649-ed8c23974407/image-12.jpg,http://vehicle-photos-published.vauto.com/6f/52/a8/ee-cfe9-4f83-a649-ed8c23974407/image-13.jpg,http://vehicle-photos-published.vauto.com/6f/52/a8/ee-cfe9-4f83-a649-ed8c23974407/image-14.jpg,http://vehicle-photos-published.vauto.com/6f/52/a8/ee-cfe9-4f83-a649-ed8c23974407/image-15.jpg,http://vehicle-photos-published.vauto.com/6f/52/a8/ee-cfe9-4f83-a649-ed8c23974407/image-16.jpg,http://vehicle-photos-published.vauto.com/6f/52/a8/ee-cfe9-4f83-a649-ed8c23974407/image-17.jpg,http://vehicle-photos-published.vauto.com/6f/52/a8/ee-cfe9-4f83-a649-ed8c23974407/image-18.jpg,http://vehicle-photos-published.vauto.com/6f/52/a8/ee-cfe9-4f83-a649-ed8c23974407/image-19.jpg,http://vehicle-photos-published.vauto.com/6f/52/a8/ee-cfe9-4f83-a649-ed8c23974407/image-20.jpg,http://vehicle-photos-published.vauto.com/6f/52/a8/ee-cfe9-4f83-a649-ed8c23974407/image-21.jpg,http://vehicle-photos-published.vauto.com/6f/52/a8/ee-cfe9-4f83-a649-ed8c23974407/image-22.jpg,http://vehicle-photos-published.vauto.com/6f/52/a8/ee-cfe9-4f83-a649-ed8c23974407/image-23.jpg,http://vehicle-photos-published.vauto.com/6f/52/a8/ee-cfe9-4f83-a649-ed8c23974407/image-24.jpg,http://vehicle-photos-published.vauto.com/6f/52/a8/ee-cfe9-4f83-a649-ed8c23974407/image-25.jpg,http://vehicle-photos-published.vauto.com/6f/52/a8/ee-cfe9-4f83-a649-ed8c23974407/image-26.jpg,http://vehicle-photos-published.vauto.com/6f/52/a8/ee-cfe9-4f83-a649-ed8c23974407/image-27.jpg,http://vehicle-photos-published.vauto.com/6f/52/a8/ee-cfe9-4f83-a649-ed8c23974407/image-28.jpg,http://vehicle-photos-published.vauto.com/6f/52/a8/ee-cfe9-4f83-a649-ed8c23974407/image-29.jpg",
dealership2,"3FADP4DJ2KM110951","9",True,"27011","2019",Ford,Fiesta,ST,P4D,"19595","19311",,2021-11-20,Shadow Black,Charcoal Black Bolster With Red Seat Stitching,,,Automatic,,,Equipment Group 350A|Unique Cloth Front Sport Bucket Seats|Radio: AM/FM Stereo/CD/MP3 Player|SiriusXM Radio|SYNC 3 Communications & Entertainment System|6 Speakers|Air Conditioning|Electronic Stability Control|Front Bucket Seats|Front Center Armrest|Leather Shift Knob|Spoiler|Tachometer|ABS brakes|Alloy wheels|Brake assist|Bumpers: body-color|CD player|Delay-off headlights|Driver door bin|Driver vanity mirror|Dual front impact airbags|Dual front side impact airbags|Front anti-roll bar|Front fog lights|Front reading lights|Front wheel independent suspension|Fully automatic headlights|Illuminated entry|Knee airbag|Low tire pressure warning|Occupant sensing airbag|Outside temperature display|Overhead airbag|Overhead console|Passenger door bin|Passenger vanity mirror|Power door mirrors|Power steering|Power windows|Radio data system|Rear window defroster|Rear window wiper|Remote keyless entry|Security system|Speed control|Speed-sensing steering|Split folding rear seat|Steering wheel mounted audio controls|Telescoping steering wheel|Tilt steering wheel|Traction control|Trip computer|Variably intermittent wipers|Front beverage holders|Compass|AM/FM radio: SiriusXM|Exterior Parking Camera Rear|Emergency communication system: SYNC 3 911 Assist,,,,"http://vehicle-photos-published.vauto.com/21/0c/dd/a7-806f-4638-a5fd-6506533b9986/image-1.jpg,http://vehicle-photos-published.vauto.com/21/0c/dd/a7-806f-4638-a5fd-6506533b9986/image-2.jpg,http://vehicle-photos-published.vauto.com/21/0c/dd/a7-806f-4638-a5fd-6506533b9986/image-3.jpg,http://vehicle-photos-published.vauto.com/21/0c/dd/a7-806f-4638-a5fd-6506533b9986/image-4.jpg,http://vehicle-photos-published.vauto.com/21/0c/dd/a7-806f-4638-a5fd-6506533b9986/image-5.jpg,http://vehicle-photos-published.vauto.com/21/0c/dd/a7-806f-4638-a5fd-6506533b9986/image-6.jpg,http://vehicle-photos-published.vauto.com/21/0c/dd/a7-806f-4638-a5fd-6506533b9986/image-7.jpg,http://vehicle-photos-published.vauto.com/21/0c/dd/a7-806f-4638-a5fd-6506533b9986/image-8.jpg,http://vehicle-photos-published.vauto.com/21/0c/dd/a7-806f-4638-a5fd-6506533b9986/image-9.jpg,http://vehicle-photos-published.vauto.com/21/0c/dd/a7-806f-4638-a5fd-6506533b9986/image-10.jpg,http://vehicle-photos-published.vauto.com/21/0c/dd/a7-806f-4638-a5fd-6506533b9986/image-11.jpg,http://vehicle-photos-published.vauto.com/21/0c/dd/a7-806f-4638-a5fd-6506533b9986/image-12.jpg,http://vehicle-photos-published.vauto.com/21/0c/dd/a7-806f-4638-a5fd-6506533b9986/image-13.jpg,http://vehicle-photos-published.vauto.com/21/0c/dd/a7-806f-4638-a5fd-6506533b9986/image-14.jpg,http://vehicle-photos-published.vauto.com/21/0c/dd/a7-806f-4638-a5fd-6506533b9986/image-15.jpg,http://vehicle-photos-published.vauto.com/21/0c/dd/a7-806f-4638-a5fd-6506533b9986/image-16.jpg,http://vehicle-photos-published.vauto.com/21/0c/dd/a7-806f-4638-a5fd-6506533b9986/image-17.jpg,http://vehicle-photos-published.vauto.com/21/0c/dd/a7-806f-4638-a5fd-6506533b9986/image-18.jpg,http://vehicle-photos-published.vauto.com/21/0c/dd/a7-806f-4638-a5fd-6506533b9986/image-19.jpg,http://vehicle-photos-published.vauto.com/21/0c/dd/a7-806f-4638-a5fd-6506533b9986/image-20.jpg,http://vehicle-photos-published.vauto.com/21/0c/dd/a7-806f-4638-a5fd-6506533b9986/image-21.jpg,http://vehicle-photos-published.vauto.com/21/0c/dd/a7-806f-4638-a5fd-6506533b9986/image-22.jpg,http://vehicle-photos-published.vauto.com/21/0c/dd/a7-806f-4638-a5fd-6506533b9986/image-23.jpg,http://vehicle-photos-published.vauto.com/21/0c/dd/a7-806f-4638-a5fd-6506533b9986/image-24.jpg,http://vehicle-photos-published.vauto.com/21/0c/dd/a7-806f-4638-a5fd-6506533b9986/image-25.jpg,http://vehicle-photos-published.vauto.com/21/0c/dd/a7-806f-4638-a5fd-6506533b9986/image-26.jpg,http://vehicle-photos-published.vauto.com/21/0c/dd/a7-806f-4638-a5fd-6506533b9986/image-27.jpg",
dealership2,"1FA6P8CFXK5106391","17",True,"26936","2019",Ford,Mustang,GT Premium,P8C,"47040","44587",,2021-09-26,Oxford White,Ebony,,,"10-Speed Automatic",,,"Equipment Group 401A|Wheels: 18"" x 8"" Machined-Face Aluminum|Leather Bucket Seats|AM/FM Stereo|Radio: B&O Premium Sound System by Bang & Olufsen|California Special Package|Voice-Activated Touch-Screen Navigation System|Ebony Tape Stripe|California Special Script Rear Badging|Blind Spot Info System w/Cross-Traffic Alert|Miko Suede Door Inserts w/Red Contrast Stitching|Climate Controlled Heated/Cooled Front Seats|SiriusXM Radio|SYNC 3 Communications & Entertainment System|Speed-Sensitive Wipers|Compass|AM/FM radio: SiriusXM|Exterior Parking Camera Rear|Forward collision: mitigation|Emergency communication system: 911 Assist|4-Wheel Disc Brakes|9 Speakers|Air Conditioning|Electronic Stability Control|Front Bucket Seats|Front Center Armrest|Leather Shift Knob|Rear Parking Sensors|Spoiler|Tachometer|Voltmeter|ABS brakes|Automatic temperature control|Brake assist|Bumpers: body-color|Delay-off headlights|Driver door bin|Driver vanity mirror|Dual front impact airbags|Dual front side impact airbags|Four wheel independent suspension|Front anti-roll bar|Front dual zone A/C|Front fog lights|Front reading lights|Fully automatic headlights|Garage door transmitter|Heated door mirrors|Heated front seats|Illuminated entry|Knee airbag|Low tire pressure warning|Occupant sensing airbag|Outside temperature display|Overhead airbag|Overhead console|Panic alarm|Passenger door bin|Passenger vanity mirror|Power door mirrors|Power driver seat|Power passenger seat|Power steering|Power windows|Radio data system|Rear anti-roll bar|Rear window defroster|Remote keyless entry|Security system|Speed control|Speed-sensing steering|Split folding rear seat|Steering wheel mounted audio controls|Telescoping steering wheel|Tilt steering wheel|Traction control|Trip computer|Turn signal indicator mirrors|Variably intermittent wipers|Ventilated front seats|Auto-dimming Rear-View mirror",,,,"http://vehicle-photos-published.vauto.com/a5/a8/cc/99-c6b8-4342-b2d7-cf3aef880b52/image-1.jpg,http://vehicle-photos-published.vauto.com/a5/a8/cc/99-c6b8-4342-b2d7-cf3aef880b52/image-2.jpg,http://vehicle-photos-published.vauto.com/a5/a8/cc/99-c6b8-4342-b2d7-cf3aef880b52/image-3.jpg,http://vehicle-photos-published.vauto.com/a5/a8/cc/99-c6b8-4342-b2d7-cf3aef880b52/image-4.jpg,http://vehicle-photos-published.vauto.com/a5/a8/cc/99-c6b8-4342-b2d7-cf3aef880b52/image-5.jpg,http://vehicle-photos-published.vauto.com/a5/a8/cc/99-c6b8-4342-b2d7-cf3aef880b52/image-6.jpg,http://vehicle-photos-published.vauto.com/a5/a8/cc/99-c6b8-4342-b2d7-cf3aef880b52/image-7.jpg,http://vehicle-photos-published.vauto.com/a5/a8/cc/99-c6b8-4342-b2d7-cf3aef880b52/image-8.jpg,http://vehicle-photos-published.vauto.com/a5/a8/cc/99-c6b8-4342-b2d7-cf3aef880b52/image-9.jpg,http://vehicle-photos-published.vauto.com/a5/a8/cc/99-c6b8-4342-b2d7-cf3aef880b52/image-10.jpg,http://vehicle-photos-published.vauto.com/a5/a8/cc/99-c6b8-4342-b2d7-cf3aef880b52/image-11.jpg,http://vehicle-photos-published.vauto.com/a5/a8/cc/99-c6b8-4342-b2d7-cf3aef880b52/image-12.jpg,http://vehicle-photos-published.vauto.com/a5/a8/cc/99-c6b8-4342-b2d7-cf3aef880b52/image-13.jpg,http://vehicle-photos-published.vauto.com/a5/a8/cc/99-c6b8-4342-b2d7-cf3aef880b52/image-14.jpg,http://vehicle-photos-published.vauto.com/a5/a8/cc/99-c6b8-4342-b2d7-cf3aef880b52/image-15.jpg,http://vehicle-photos-published.vauto.com/a5/a8/cc/99-c6b8-4342-b2d7-cf3aef880b52/image-16.jpg,http://vehicle-photos-published.vauto.com/a5/a8/cc/99-c6b8-4342-b2d7-cf3aef880b52/image-17.jpg,http://vehicle-photos-published.vauto.com/a5/a8/cc/99-c6b8-4342-b2d7-cf3aef880b52/image-18.jpg,http://vehicle-photos-published.vauto.com/a5/a8/cc/99-c6b8-4342-b2d7-cf3aef880b52/image-19.jpg,http://vehicle-photos-published.vauto.com/a5/a8/cc/99-c6b8-4342-b2d7-cf3aef880b52/image-20.jpg,http://vehicle-photos-published.vauto.com/a5/a8/cc/99-c6b8-4342-b2d7-cf3aef880b52/image-21.jpg,http://vehicle-photos-published.vauto.com/a5/a8/cc/99-c6b8-4342-b2d7-cf3aef880b52/image-22.jpg,http://vehicle-photos-published.vauto.com/a5/a8/cc/99-c6b8-4342-b2d7-cf3aef880b52/image-23.jpg,http://vehicle-photos-published.vauto.com/a5/a8/cc/99-c6b8-4342-b2d7-cf3aef880b52/image-24.jpg,http://vehicle-photos-published.vauto.com/a5/a8/cc/99-c6b8-4342-b2d7-cf3aef880b52/image-25.jpg,http://vehicle-photos-published.vauto.com/a5/a8/cc/99-c6b8-4342-b2d7-cf3aef880b52/image-26.jpg,http://vehicle-photos-published.vauto.com/a5/a8/cc/99-c6b8-4342-b2d7-cf3aef880b52/image-27.jpg,http://vehicle-photos-published.vauto.com/a5/a8/cc/99-c6b8-4342-b2d7-cf3aef880b52/image-28.jpg,http://vehicle-photos-published.vauto.com/a5/a8/cc/99-c6b8-4342-b2d7-cf3aef880b52/image-29.jpg,http://vehicle-photos-published.vauto.com/a5/a8/cc/99-c6b8-4342-b2d7-cf3aef880b52/image-30.jpg",
